Invoice_ID,Vendor_ID,Invoice_Date,Due_Date,Invoice_Amount,Tax_Amount,Total_Amount,Payment_Status,Payment_Date,Processing_Days,Approval_Level,Approved_By,Vendor_Reliability_Score,Transaction_Type,Invoice_Frequency,Avg_Invoice_Amount,Deviation_From_Avg,Fraud_Flag
INV_251392,V246,2023-04-09,2023-09-24,5284.0,906.15,5755.9,paid,2023-03-02,7.0,3,Sarah Williams,6.0,Credit Note,5,27983,-40.79,no
INV_371108,V234,2023-10-01,2023-11-21,90888.0,10845.07,107080.99,1,2023-02-26,26.0,3,john,6.0,Adjustment,36,3941,97.59,1
INV_306548,V972,2023-01-25,2023-05-25,33254.0,2707.46,35895.26,Y,2023-07-18,22.0,4,Mike Johnson,1.0,Adjustment,29,34324,5.28,
INV_740069,V653,2023-12-19,2023-12-18,38099.0,4320.58,42561.92,Rejected,2023-06-04,11.0,5,Mike Johnson,10.0,Adjustment,4,8278,-13.68,Yes
INV_726489,V587,2023-03-01,2023-12-25,94977.0,13369.04,109802.66,Paid,2023-01-21,11.0,2,jane,5.0,,9,246,40.94,0
INV_822862,V441,2023-06-09,2023-11-15,89037.0,6040.43,98461.65,Rejected,2023-12-23,17.0,1,Tom Brown,6.0,Credit,26,31184,89.44,0
INV_446664,V541,2023-08-08,2023-10-18,17001.0,,19522.32,Rejected ,2023-01-18,27.0,1,Mike Johnson,4.0,Invoice,45,3446,20.56,Low
INV_209040,V856,2023-11-13,2023-05-21,56545.0,4753.94,60460.2,Rejected ,2023-09-09,1.0,2,Jane Doe,7.0,,6,34091,-24.78,0
INV_654787,V651,2023-08-06,2023-01-07,28623.0,1883.71,31460.99,pending,2023-06-23,24.0,4,Mike Johnson,9.0,,26,11635,85.97,0
INV_407771,V660,2023-01-04,2023-08-06,2255.0,,2651.36,Rejected,2023-09-25,27.0,5,John Smith,4.0,Credit Note,45,26656,-3.26,0
INV_883117,V756,2023-06-12,2023-04-01,87257.0,10984.11,93245.99,Approved ,2023-07-04,20.0,5,Sarah Williams,9.0,Invoice,4,46551,6.01,1
INV_605486,V862,2023-08-15,2023-03-15,56976.0,7199.42,66424.66,Paid,2023-03-27,10.0,3,John Smith,5.0,,3,45364,78.73,no
INV_375636,V974,2023-10-23,2023-09-08,42141.0,5556.79,47479.51,1,2023-03-28,10.0,5,John Smith,9.0,Credit,25,19096,41.19,No
INV_187785,V677,2023-10-21,2023-11-15,73874.0,5899.05,78303.66,Approved ,2023-08-01,15.0,3,jane,8.0,Debit Note,28,7162,-4.26,High
INV_817411,V794,2023-05-07,2023-03-09,52350.0,5875.17,59327.83,Rejected ,2023-02-03,17.0,2,Tom Brown,4.0,Debit Note,15,33593,-17.06,
INV_441635,V383,2023-02-26,2023-12-14,11494.0,1885.1,13180.78,Approved ,2023-04-04,22.0,2,Jane Doe,5.0,,36,35879,-46.58,1
INV_675520,V766,2023-01-28,2023-08-05,32938.0,3633.89,36296.92,Rejected,2023-11-05,24.0,2,,3.0,Credit Note,23,26497,54.15,Low
INV_245209,V304,2023-06-03,2023-04-13,44826.0,5211.1,47254.06,paid,2023-02-23,20.0,1,jane,6.0,Credit Note,15,32117,-48.82,
INV_264509,V572,2023-09-23,2023-02-14,99542.0,9724.68,110093.97,pending,2023-05-23,12.0,2,Sarah Williams,8.0,Adjustment,4,43599,-3.85,No
INV_269085,V490,2023-04-28,2023-01-09,17868.0,1719.24,19148.59,paid,2023-06-26,20.0,4,Jane Doe,1.0,Credit,46,48993,-12.58,High
INV_203851,V560,2023-12-07,2023-07-04,32813.0,4428.74,34940.18,Approved,2023-07-20,17.0,3,,10.0,Credit Note,36,1767,73.8,Low
INV_878112,V424,2023-09-14,2023-06-12,69050.0,9245.47,80907.7,,2023-06-07,8.0,1,Mike Johnson,8.0,Credit Note,21,36389,23.87,TRUE
INV_617115,V263,2023-07-20,2023-11-09,2446.0,426.09,2759.76,Rejected,2023-07-17,0.0,3,John Smith,9.0,,30,15131,-43.83,Low
INV_424607,V129,2023-03-15,2023-11-03,74740.0,7162.69,85325.31,paid,2023-09-02,8.0,3,John Smith,6.0,Credit,43,27114,-37.31,No
INV_196536,V172,2023-09-01,2023-11-22,,816.27,7886.72,1,2023-07-11,17.0,3,Mike Johnson,2.0,Credit,24,40840,45.67,1
INV_363280,V706,2023-10-11,2023-03-24,94049.0,14186.96,105746.12,Paid,2023-07-19,4.0,2,Sarah Williams,7.0,Debit Note,12,27076,21.83,no
INV_796050,V670,2023-12-15,2023-06-12,92239.0,6847.5,108026.92,Rejected ,2023-09-09,19.0,5,Sarah Williams,7.0,Debit Note,7,25324,37.26,0
INV_553925,V110,2023-09-16,2023-12-01,81057.0,5234.63,90619.28,,2023-08-25,23.0,1,john,4.0,Invoice,48,1203,63.28,1
INV_864213,V551,2023-03-16,2023-07-12,50994.0,6868.24,55788.33,Paid,2023-08-14,5.0,1,Mike Johnson,2.0,Credit,17,8009,11.3,No
INV_346459,V385,2023-03-10,2023-10-28,93380.0,6314.48,106237.15,N,2023-01-01,16.0,1,Sarah Williams,4.0,Debit Note,8,35059,21.97,
INV_468814,V430,2023-10-11,2023-07-23,34714.0,5984.51,38103.76,N,2023-01-01,5.0,5,Sarah Williams,8.0,Credit Note,18,36480,92.81,High
INV_152800,V537,2023-01-02,2023-03-23,92883.0,8719.2,98082.33,,2023-12-18,15.0,3,Mike Johnson,9.0,Credit Note,7,3503,21.43,1 
INV_976287,V862,2023-05-20,2023-10-03,80755.0,7812.45,89744.4,N,2023-06-13,20.0,5,Jane Doe,,,21,30923,-22.28,
INV_684248,V590,2023-08-22,2023-08-03,38033.0,6246.08,41947.38,,2023-05-03,13.0,1,Jane Doe,5.0,Adjustment,4,16849,82.59,High
INV_857352,V908,2023-07-04,2023-04-07,19732.0,1887.22,21841.72,,2023-12-08,28.0,1,,-5.0,Credit Note,50,21177,-1.69,
INV_323557,V237,2023-11-21,2023-11-06,78141.0,10135.37,87322.73,Approved,2023-02-25,7.0,4,Jane Doe,7.0,Credit,43,33830,13.27,Low
INV_640627,V766,2023-07-24,2023-09-09,24878.0,3237.85,28319.99,,2023-12-26,4.0,5,,1.0,Credit,32,2951,13.93,0
INV_483791,V457,2023-05-03,2023-06-24,10818.0,1219.17,12198.66,Y,2023-06-18,2.0,3,john,4.0,,2,37690,73.41,
INV_633112,V344,2023-09-03,2023-04-18,16671.0,2030.46,18239.48,1,2023-02-09,7.0,1,Tom Brown,6.0,invoice,9,11785,-43.4,no
INV_294242,V156,2023-03-09,2023-04-27,88570.0,11643.77,101889.17,Paid,2023-01-20,30.0,2,Jane Doe,8.0,Credit Note,8,24753,-21.09,
INV_155509,V911,2023-07-07,2023-02-01,27474.0,2499.11,30977.05,N,2023-06-01,17.0,1,,7.0,Invoice,17,409,50.67,FALSE
INV_536999,V787,2023-09-28,2023-12-26,35965.0,5383.29,41447.48,,2023-10-22,17.0,5,John Smith,8.0,invoice,14,35102,49.19,Yes
INV_167172,V638,2023-02-23,2023-07-19,46881.0,7581.23,52810.55,Paid,2023-11-25,10.0,3,jane,8.0,Credit Note,29,6706,41.36,No
INV_665125,V441,2023-06-17,2023-01-21,70961.0,4508.7,78550.78,paid,2023-06-22,3.0,1,Jane Doe,10.0,Credit,43,2146,62.58,Low
INV_452879,V875,TBD,2023-08-04,43833.0,6159.97,50154.25,Rejected,2023-04-05,15.0,1,,5.0,Adjustment,21,41194,7.85,0
INV_769396,V557,2023-02-04,2023-08-20,18944.0,1249.34,20240.5,paid,2023-03-03,20.0,1,Jane Doe,8.0,,24,13729,8.62,no
INV_245601,V251,2023-04-11,2023-11-26,58672.0,8690.96,67912.83,Rejected ,2023-04-23,19.0,1,,10.0,Credit,3,23254,-28.89,yes
INV_933906,V369,2023-02-10,2023-01-13,7984.0,554.44,9132.71,0,2023-07-21,4.0,4,Sarah Williams,2.0,Adjustment,44,36445,7.12,FALSE
INV_610622,V526,2023-07-08,2023-04-05,-100.0,9669.34,91577.52,Approved,2023-11-02,23.0,5,John Smith,3.0,,14,11255,31.42,No
INV_426784,V379,2023-09-03,2023-12-28,38523.0,2409.45,44877.41,Y,2023-01-15,18.0,2,john,-5.0,Credit Note,48,43420,35.76,no
INV_869792,V872,2023-02-26,2023-07-09,99999999.0,35.46,825.85,paid,2023-01-17,26.0,5,,5.0,,33,43422,51.99,Yes
INV_204947,V635,2023-01-02,2023-10-26,68076.0,5260.73,78027.38,paid,2023-06-20,4.0,2,jane,3.0,Adjustment,12,11545,90.44,0
INV_214187,V323,2023-11-01,2023-04-24,21302.0,1713.49,23042.25,Paid,2023-01-10,7.0,5,Mike Johnson,7.0,Credit,26,22905,-17.83,yes
INV_780129,V519,2023-12-14,2023-04-10,48567.0,3624.48,52110.64,paid,2023-09-20,3.0,1,,9.0,Adjustment,7,44740,-42.52,1
INV_835603,V813,2023-07-03,2023-12-21,93877.0,14248.09,102965.0,Rejected,2023-08-06,12.0,3,Sarah Williams,8.0,,23,20449,87.15,No
INV_808165,V612,2023-02-03,2023-09-11,12118.0,1719.56,13828.32,N,2023-02-10,26.0,4,jane,4.0,Credit Note,38,6510,-8.34,yes
INV_670079,V617,2023-08-15,2023-05-08,36816.0,4501.29,40577.59,Approved ,2023-06-04,23.0,1,Sarah Williams,9.0,Invoice,40,33537,-15.13,No
INV_592764,V421,2023-01-16,2023-01-23,32647.0,2842.02,35683.87,pending,2023-10-10,15.0,5,Tom Brown,10.0,Credit,48,27366,19.28,Yes
INV_495533,V609,2023-11-20,2023-12-10,65776.0,5846.83,72715.26,1,2023-02-14,15.0,3,Tom Brown,3.0,Invoice,27,17866,0.43,0
INV_322174,V959,2023-05-21,2023-08-01,9751.0,1145.62,11142.86,paid,2023-12-10,15.0,5,John Smith,7.0,Debit Note,46,47113,70.22,Yes
INV_124114,V502,2023-01-05,2023-01-11,3493.0,547.85,3975.98,1,2023-11-07,3.0,2,Tom Brown,3.0,Credit,36,48216,-34.46,yes
INV_354180,V758,2023-07-26,2023-04-14,53057.0,6648.08,58658.36,Pending,2023-12-15,26.0,4,,1.0,Invoice,7,30072,59.67,No
INV_456999,V380,2023-01-20,2023-10-16,95780.0,8522.92,111789.63,Rejected ,2023-05-24,26.0,3,Mike Johnson,8.0,Credit Note,2,22517,90.47,TRUE
INV_766910,Vendor,2023-06-10,2023-03-05,93917.0,7885.48,105872.7,Rejected,2023-05-08,24.0,2,John Smith,3.0,Credit Note,45,8718,66.1,0
INV_373292,V403,2023-01-21,2023-05-16,12850.0,963.48,14504.77,Pending,2023-04-18,15.0,4,,6.0,Adjustment,24,13290,43.83,1
INV_648331,V945,2023-12-16,2023-01-28,26038.0,2312.16,28797.37,Paid,2023-12-06,21.0,5,Mike Johnson,2.0,Adjustment,29,31726,75.4,yes
INV_906054,V375,2023-10-18,2023-10-09,46506.0,5108.64,53341.49,1,2023-09-02,15.0,3,Mike Johnson,,Debit Note,17,17864,-47.2,yes
INV_509459,V458,2023-01-07,2023-04-02,77915.0,9095.28,88049.08,Rejected,2023-10-02,7.0,3,Sarah Williams,8.0,Credit Note,47,33092,75.84,Low
INV_685005,V923,2023-11-12,2023-03-01,32938.0,5355.65,38247.55,,2023-11-12,21.0,1,jane,4.0,invoice,36,12616,7.37,0
INV_703226,V310,2023-01-24,2023-07-10,87719.0,5130.93,94543.08,,2023-05-03,30.0,2,,4.0,Credit,12,41940,11.19,0
INV_116462,V756,2023-12-26,2023-08-07,7122.0,708.08,7826.26,Y,2023-12-06,4.0,1,john,7.0,Credit,30,13527,57.97,0
INV_502442,V658,2023-05-07,2023-12-21,31686.0,2213.31,36346.4,1,2023-10-09,4.0,2,Sarah Williams,7.0,,13,13670,-2.75,TRUE
INV_949410,V416,2023-09-04,2023-05-18,86563.0,11233.93,95761.09,Rejected ,2023-02-15,23.0,3,Mike Johnson,3.0,,31,30523,89.42,0
INV_167506,V658,2023-05-21,2023-09-14,37273.0,5199.28,40775.83,Rejected ,2023-12-22,5.0,3,Sarah Williams,7.0,Credit Note,13,16455,98.52,TRUE
INV_903183,V979,2023-03-20,2023-01-08,69411.0,11794.23,81852.56,Y,2023-07-11,29.0,3,Jane Doe,6.0,Debit Note,28,42072,77.73,no
INV_616213,V277,2023-01-21,2023-10-04,8472.0,622.5,9148.42,Rejected ,2023-11-04,3.0,1,jane,4.0,Debit Note,1,28721,8.91,
INV_700379,V528,2023-12-26,2023-08-11,55876.0,7728.11,59425.09,,2023-09-14,21.0,4,,3.0,,2,1877,15.43,TRUE
INV_814279,V851,2023-12-16,2023-08-07,21328.0,1233.24,23466.92,paid,2023-07-01,22.0,4,Jane Doe,8.0,Credit,17,5734,39.32,Yes
INV_586754,V983,2023-06-27,2023-11-25,26160.0,4359.96,29000.84,Approved ,2023-08-10,0.0,1,Jane Doe,5.0,Adjustment,48,22797,80.17,FALSE
INV_242808,V271,2023-12-07,2023-07-01,15244.0,2132.08,17913.73,Rejected ,2023-03-23,29.0,5,,6.0,Credit,5,45863,37.21,Yes
INV_140508,V606,2023-11-28,2023-06-25,43034.0,2851.85,47295.69,0,2023-10-15,25.0,4,Jane Doe,10.0,,43,16313,65.87,0
INV_877055,V312,2023-01-01,2023-08-01,17022.0,2089.33,19807.09,Pending,2023-09-14,7.0,2,Tom Brown,9.0,,20,25909,52.19,Yes
INV_394261,V318,2023-11-14,2023-03-09,47489.0,3240.51,50587.91,N,2023-04-08,6.0,4,Mike Johnson,5.0,invoice,45,31048,24.71,yes
INV_714011,V770,2023-03-08,2023-08-12,53554.0,4408.76,57503.24,paid,2023-10-15,,1,jane,1.0,Credit Note,40,24788,47.35,no
INV_471462,V393,2023-04-09,2023-04-02,73444.0,6598.58,80791.97,Approved,2023-03-12,4.0,4,Mike Johnson,10.0,Debit Note,25,38932,87.05,0
INV_444737,V573,2023-11-23,2023-06-15,6819.0,1091.51,7307.88,Y,2023-09-20,14.0,2,Mike Johnson,,Credit Note,8,20277,18.36,0
INV_391403,V826,TBD,2023-10-11,99999999.0,6798.83,77984.42,Approved,2023-12-02,8.0,3,john,10.0,Invoice,23,19377,-35.56,yes
INV_960860,V902,2023-01-07,2023-09-08,5556.0,498.08,5835.83,Pending,2023-02-03,9.0,5,john,,ADJ,49,41889,79.4,0
INV_151687,V936,2023-06-27,2023-05-18,23910.0,3269.83,26243.79,,2023-06-05,13.0,1,Mike Johnson,8.0,Invoice,35,22932,71.84,Low
INV_673893,V192,2023-01-22,2023-11-15,96164.0,9499.27,103901.91,Pending,2023-11-08,22.0,3,jane,1.0,Credit,9,39586,-34.76,
INV_437269,V540,2023-05-23,2023-09-12,20403.0,2669.52,23420.95,Approved,2023-04-16,10.0,5,john,10.0,invoice,50,13094,-16.46,No
INV_743335,V590,2023-01-18,2023-08-09,66202.0,9428.06,69623.73,Rejected,2023-01-21,8.0,3,jane,8.0,Credit Note,24,13024,-48.25,
INV_181961,V122,2023-12-15,2023-05-06,26887.0,3866.82,29087.44,Rejected,2023-10-08,7.0,5,Tom Brown,5.0,invoice,29,41754,-19.79,
INV_768357,V847,2023-09-07,2023-04-09,59018.0,6718.81,67177.26,Approved,2023-04-24,12.0,2,Mike Johnson,7.0,,34,12702,-37.1,0
INV_963947,V657,2023-01-25,2023-01-27,72043.0,11305.28,80095.39,1,2023-07-12,22.0,1,john,1.0,Credit Note,20,19627,-1.2,yes
INV_806641,V409,2023-11-24,2023-02-15,47121.0,4722.58,54604.81,,2023-01-10,2.0,1,Tom Brown,5.0,Debit Note,2,27979,25.63,Yes
INV_355958,V432,2023-10-15,2023-01-03,45370.0,4194.75,47864.32,0,2023-12-21,14.0,5,Jane Doe,7.0,invoice,47,5261,0.67,High
INV_549714,V504,2023-11-24,2023-01-08,12517.0,821.0,13674.33,Approved,2023-12-16,29.0,5,Jane Doe,9.0,Invoice,38,34749,-27.88,No
INV_608917,V144,2023-02-04,2023-11-27,2383.0,181.26,2782.62,,2023-04-17,14.0,5,Sarah Williams,7.0,,2,16390,64.65,no
INV_926905,V672,2023-01-04,2023-12-14,39451.0,6384.14,43560.44,Approved,2023-09-21,0.0,4,john,5.0,Adjustment,40,10047,55.01,0
INV_403625,V675,2023-02-05,2023-07-10,93332.0,12850.85,106591.08,pending,2023-08-06,17.0,5,Tom Brown,1.0,,23,8302,7.77,0
INV_644198,V472,2023-04-07,2023-12-05,75013.0,12429.76,82171.53,Y,2023-03-17,22.0,5,Mike Johnson,4.0,Credit Note,10,3292,-37.33,yes
INV_738816,V489,2023-04-20,2023-04-21,65308.0,10600.12,74644.48,Paid,2023-01-10,19.0,1,Sarah Williams,7.0,invoice,50,26377,95.61,No
INV_152968,V893,2023-05-03,2023-04-21,17852.0,3194.56,19881.15,Y,2023-10-21,0.0,5,,6.0,,20,3914,79.83,1
INV_509348,V821,2023-05-11,2023-08-08,58982.0,4969.82,66213.78,pending,2023-05-04,19.0,1,Sarah Williams,3.0,Credit Note,28,25078,90.5,1
INV_144251,V728,2023-01-04,2023-12-18,84374.0,12016.52,88936.44,Approved ,2023-07-04,5.0,2,,9.0,Invoice,40,40777,72.45,Yes
INV_469320,V388,2023-07-17,2023-06-04,54370.0,9266.03,60331.51,pending,2023-03-18,13.0,3,john smith,9.0,Adjustment,25,18779,76.76,Low
INV_175156,V358,2023-04-14,2023-10-26,70914.0,12452.73,77153.5,pending,2023-01-15,28.0,3,John Smith,2.0,Debit Note,22,28509,-33.91,0
INV_938223,V651,2023-09-10,2023-06-08,35069.0,4201.26,37819.99,Approved,2023-10-06,0.0,1,jane,10.0,Credit Note,48,35001,59.57,
INV_863945,V677,2023-07-25,2023-12-28,9021.0,1162.52,10451.07,Paid,2023-05-28,30.0,5,Sarah Williams,9.0,invoice,22,47462,-27.99,FALSE
INV_235921,V279,2023-01-25,2023-03-05,30046.0,1927.31,35305.65,Pending,2023-08-12,30.0,1,Jane Doe,4.0,Debit Note,38,9013,48.19,Yes
INV_708992,V136,2023-12-09,2023-09-28,88068.0,4794.89,98853.36,Pending ,2023-08-19,28.0,4,Mike Johnson,3.0,,14,32132,15.0,TRUE
INV_510513,V932,2023-03-16,2023-01-01,,3491.49,31721.49,Y,2023-09-23,11.0,4,,4.0,invoice,31,31831,-25.83,Yes
INV_371672,V908,2023-09-28,2023-10-20,18028.0,2190.84,19208.15,N,2023-12-18,25.0,4,Sarah Williams,5.0,invoice,46,19294,-24.66,yes
INV_645376,V122,2023-04-08,2023-12-26,21296.0,2863.68,24881.4,Pending,2023-09-10,3.0,4,Sarah Williams,4.0,invoice,2,20904,28.5,FALSE
INV_460524,V111,2023-07-15,2023-02-04,93337.0,10557.91,107101.76,Paid,2023-04-10,365.0,2,john,8.0,Credit,18,8104,44.81,no
INV_263977,V409,2023-06-14,2023-03-26,49169.0,8110.77,57190.78,Paid,2023-03-04,,4,,6.0,invoice,37,11822,73.36,FALSE
INV_708020,V852,2023-02-13,2023-07-01,61299.0,,65311.31,,2023-11-27,23.0,3,Jane Doe,2.0,Debit Note,41,24133,44.45,yes
INV_802160,V598,2023-03-15,2023-08-18,55399.0,6899.76,60653.34,Pending,2023-04-07,,5,,2.0,Credit,35,19546,-3.94,TRUE
INV_900975,V649,2023-07-21,2023-04-28,86286.0,14475.23,101460.11,Rejected,2023-01-15,23.0,5,John Smith,7.0,Adjustment,12,3259,50.18,0
INV_438768,V137,2023-07-28,2023-10-16,5200.0,844.97,5966.14,N,2023-03-06,20.0,4,Sarah Williams,3.0,Debit Note,12,2861,-12.19,0
INV_376477,V639,2023-07-08,2023-01-20,86256.0,10746.26,95746.17,Rejected,2023-09-11,4.0,5,john,5.0,Invoice,29,38136,-19.34,
INV_760181,V161,Invalid,2023-09-03,39439.0,6930.96,44061.3,Paid,2023-07-20,13.0,5,John Smith,8.0,Adjustment,6,3131,-21.61,0
INV_347669,V589,2023-01-14,2023-09-21,94474.0,16940.67,110993.21,N,2023-11-16,10.0,3,jane,10.0,Credit Note,44,48569,5.86,1
INV_117907,V916,2023-05-19,2023-05-21,97986.0,17002.44,107259.95,Paid,2023-01-03,25.0,5,John Smith,,,41,41626,-7.67,1
INV_441835,V402,2023-11-18,2023-11-11,90107.0,6070.46,103185.88,Pending,2023-11-05,26.0,5,Jane Doe,6.0,invoice,20,27797,-13.09,1
INV_155419,V133,2023-11-21,2023-06-27,10154.0,1157.61,11487.99,pending,2023-09-08,21.0,1,Sarah Williams,5.0,,38,18506,-13.35,no
INV_584955,V342,2023-11-15,2023-02-06,91365.0,5350.2,102949.64,Approved,2023-12-21,24.0,4,Jane Doe,8.0,Adjustment,47,48785,21.74,High
INV_293446,V580,2023-01-04,2023-11-12,32799.0,5626.74,37617.1,N,2023-03-19,28.0,3,Sarah Williams,9.0,Invoice,1,39217,-39.5,0
INV_368770,V790,2023-08-15,2023-09-27,4801.0,240.93,5169.21,Approved,2023-03-11,0.0,3,Mike Johnson,4.0,Credit,44,23458,72.03,1
INV_984709,V535,2023-10-23,2023-12-07,46446.0,4232.2,53677.24,1,2023-01-23,9.0,5,Jane Doe,2.0,,17,10048,-0.13,No
INV_230672,V758,2023-10-03,2023-07-06,40225.0,3672.56,44181.97,N,2023-05-08,12.0,3,jane,1.0,Adjustment,35,16263,24.54,Low
INV_644372,V860,2023-12-15,2023-01-04,27236.0,4391.22,29803.12,Paid,2023-08-05,13.0,4,Tom Brown,1.0,Credit,18,22501,65.63,0
INV_546468,V596,2023-02-05,2023-07-26,49902.0,5679.71,56142.39,0,2023-07-19,28.0,3,Sarah Williams,4.0,Debit Note,16,44549,-44.36,High
INV_213994,V292,2023-09-10,2023-04-10,36131.0,4987.24,40270.12,,2023-07-14,1.0,3,Mike Johnson,9.0,,42,36460,20.43,Yes
INV_315907,V776,2023-12-24,2023-01-20,51737.0,,55956.75,Approved ,2023-01-04,15.0,2,Sarah Williams,3.0,Adjustment,17,829,86.46,
INV_403482,V720,2023-11-26,2023-02-23,63153.0,5775.01,68854.76,Y,2023-07-05,26.0,1,Jane Doe,4.0,invoice,40,4808,10.05,High
INV_732666,V635,2023-11-04,2023-02-17,63326.0,4026.16,69735.05,Pending,2023-04-18,1.0,4,,6.0,Credit,40,22923,-1.15,Yes
INV_325602,V385,2023-01-24,2023-06-14,2240.0,127.91,2468.16,Rejected,2023-08-03,15.0,2,jane,1.0,invoice,23,1348,35.24,0
INV_345392,V933,2023-07-17,2023-03-28,62066.0,7142.5,67766.42,,2023-09-01,6.0,3,John Smith,8.0,,42,36885,7.62,1
INV_821021,V608,2023-07-08,2023-11-24,32550.0,2440.38,36073.48,pending,2023-03-07,13.0,2,,7.0,,26,25735,82.23,Yes
INV_845804,V220,2023-08-24,2023-09-04,40246.0,2919.01,46052.2,N,2023-02-16,19.0,3,Tom Brown,3.0,Adjustment,47,7077,29.36,0
INV_830311,V257,2023-08-10,2023-09-13,91703.0,11347.22,104498.28,Pending,2023-06-11,18.0,4,Tom Brown,6.0,,43,3330,-33.4,TRUE
INV_377749,V898,2023-11-19,2023-09-28,9069.0,493.96,10093.11,1,2023-07-11,13.0,3,Sarah Williams,10.0,,16,21843,-10.19,High
INV_967054,V980,2023-10-12,2023-11-21,50775.0,3403.22,59250.57,Approved,2023-01-28,26.0,3,John Smith,1.0,Invoice,3,15704,53.58,1
INV_978995,V190,2023-01-12,2023-01-11,89044.0,6264.59,98108.48,1,2023-07-14,6.0,5,,7.0,Debit Note,27,17755,-46.46,0
INV_191892,V794,2023-03-01,2023-04-04,88587.0,13826.29,101032.08,Approved,2023-01-07,12.0,3,,3.0,Credit,16,28659,76.31,
INV_843312,V398,2023-01-09,2023-06-06,47237.0,3245.26,55552.95,Approved ,2023-11-24,15.0,5,,10.0,Debit Note,33,30706,-2.33,FALSE
INV_797498,V278,2023-03-22,2023-02-14,63696.0,9790.92,70819.93,pending,2023-06-11,8.0,4,,7.0,Invoice,22,33162,21.01,TRUE
INV_556903,V842,2023-09-12,2023-09-05,16368.0,1142.31,18992.77,Rejected,2023-06-08,6.0,4,Tom Brown,3.0,Credit Note,26,20450,73.38,yes
INV_124244,UNKNOWN,2023-04-16,2023-03-13,11684.0,673.71,13317.98,,2023-01-04,0.0,2,Tom Brown,9.0,invoice,28,31686,93.84,Low
INV_768940,V826,2023-01-06,2023-10-11,28024.0,3233.69,31074.04,Rejected ,2023-01-08,23.0,3,John Smith,5.0,Invoice,39,47209,68.3,Yes
INV_248664,V868,2023-04-15,2023-01-14,13747.0,2467.6,15531.66,pending,2023-08-01,3.0,5,Mike Johnson,10.0,Invoice,14,28570,38.49,No
INV_743887,V458,2023-06-25,2023-09-09,51004.0,6226.61,57225.58,Approved ,2023-04-20,7.0,4,Sarah Williams,4.0,,40,48786,10.92,High
INV_214403,V187,2023-01-06,2023-07-16,15099.0,1924.87,16248.37,N,2023-08-02,1.0,2,Jane Doe,8.0,Adjustment,45,13764,-37.87,High
INV_586946,V352,2023-07-28,2023-12-07,84920.0,8675.13,99857.53,Approved ,2023-03-10,18.0,5,Jane Doe,4.0,Credit,13,19837,49.39,High
INV_150928,V751,2023-05-28,2023-02-18,76212.0,12184.82,86286.87,Paid,2023-12-25,11.0,1,jane,1.0,Credit Note,1,32778,91.52,
INV_522001,V303,2023-03-26,2023-09-25,65843.0,11073.53,74511.17,Pending,2023-04-14,3.0,4,Mike Johnson,4.0,Credit Note,48,48338,48.28,High
INV_391539,V901,2023-10-10,2023-04-09,35848.0,2044.69,39033.07,Pending,2023-09-07,24.0,5,Tom Brown,10.0,invoice,2,28892,92.8,Low
INV_132913,V820,2023-09-28,2023-01-24,49618.0,5804.34,53927.04,Approved,2023-09-26,23.0,3,,1.0,Credit,37,36062,-9.18,1
INV_421561,V659,2023-04-16,2023-05-11,,8634.74,77319.59,Approved ,2023-05-06,6.0,3,john,6.0,Debit Note,37,4340,8.7,1
INV_861301,V863,2023-06-06,2023-01-02,4755.0,259.77,5112.56,Approved,2023-04-18,19.0,4,,1.0,Invoice,3,32179,73.71,
INV_956999,V810,2023-04-23,2023-08-26,92536.0,10037.13,97473.53,Rejected,2023-10-26,18.0,3,Mike Johnson,9.0,Adjustment,19,43644,45.54,1
INV_162493,V435,2023-06-12,2023-09-26,TBD,,86959.66,pending,2023-06-06,9.0,1,Mike Johnson,7.0,Credit Note,26,47320,86.58,
INV_529063,V708,N/A,2023-09-19,92993.0,14467.35,104936.9,Paid,2023-10-08,14.0,5,John Smith,2.0,Credit Note,46,6307,81.19,No
INV_847164,V400,2023-07-10,2023-03-07,81000.0,11583.33,89147.11,paid,2023-05-04,8.0,3,Sarah Williams,8.0,Credit Note,30,30893,48.77,
INV_151571,V622,2023-07-21,2023-07-25,13300.0,1829.9,14370.54,Approved ,2023-04-21,2.0,5,Jane Doe,4.0,,16,587,41.81,FALSE
INV_123839,V892,2023-09-22,2023-09-09,8854.0,520.0,9521.46,,2023-08-08,24.0,3,Jane Doe,3.0,Debit Note,23,46952,89.59,1
INV_520260,V517,2023-03-24,2023-07-25,31625.0,4990.22,37003.67,Approved ,2023-09-08,18.0,3,John Smith,6.0,Debit Note,32,13696,18.81,1
INV_901588,V625,2023-06-02,2023-02-05,79911.0,5378.37,93013.69,Pending,2023-06-07,-1.0,3,john,4.0,Adjustment,21,38470,97.03,0
INV_913482,V950,2023-08-21,2023-07-18,10416.0,733.36,11538.2,pending,2023-02-09,11.0,4,,5.0,Credit Note,46,39850,18.0,0
INV_519616,V438,2023-07-05,2023-10-16,71848.0,3628.91,80327.07,Y,2023-05-21,5.0,1,,4.0,Credit Note,46,10741,-17.34,0
INV_274470,V101,2023-10-08,2023-03-16,59475.0,4827.75,64435.3,1,2023-08-14,13.0,3,Jane Doe,1.0,,4,43203,87.64,TRUE
INV_799080,V982,2023-10-26,2023-01-21,592.0,58.67,679.2,paid,2023-10-14,5.0,4,john,1.0,Adjustment,28,40351,91.51,High
