Invoice_ID,Vendor_ID,Invoice_Date,Due_Date,Invoice_Amount,Tax_Amount,Total_Amount,Payment_Status,Payment_Date,Processing_Days,Approval_Level,Approved_By,Vendor_Reliability_Score,Transaction_Type,Invoice_Frequency,Avg_Invoice_Amount,Deviation_From_Avg,Fraud_Flag,Fraud_Real,Amount_ZScore,Deviation_Abs,Processing_ZScore,Tax_Ratio,risk_composite,Anomaly_Label,Anomaly_Score,Combined_Anomaly
INV_191255,V832,2023-07-08,2023-06-06,47915.0,4038.53,51804.5,Paid,2023-03-23,19.0,3,Mike Johnson,9.0,,49,24765,21.84,1,1.0,-0.06768475668936784,21.84,0.028869677202308187,0.07795712727658795,0.17838740291821978,0,0.05828242470350531,0
INV_947790,V438,2023-07-05,2023-05-08,24635.0,3258.55,27991.66,0,2023-02-15,12.0,1,Sarah Williams,10.0,Debit Note,37,15108,-27.22,No,0.0,-0.0714368500286495,27.22,-0.11895455804981352,0.11641145969906752,0.13379055371320192,0,0.03900645471039149,0
INV_785450,V432,2023-09-19,2023-09-22,1297.0,102.78,1527.84,Approved,2023-06-16,23.0,2,Sarah Williams,3.0,Debit Note,11,16305,72.37,0,0.0,-0.07519829136680048,72.37,0.11334066877494917,0.06727144203581527,0.5341507585896025,0,0.007716454276379736,1
INV_826147,V782,2023-05-24,2023-03-09,4821.0,436.92,5333.49,Pending,2023-05-11,21.0,4,Mike Johnson,4.0,Invoice,13,45751,30.58,Yes,1.0,-0.07463031984929067,30.58,0.07110517298862867,0.08192009359725058,0.40733183991815236,0,0.03000452861889996,0
INV_401469,V955,2023-09-03,2023-02-27,43498.0,5792.55,50441.45,Approved,2023-06-17,23.0,5,,4.0,invoice,27,35864,28.89,No,0.0,-0.0683966551549867,28.89,0.11334066877494917,0.11483710321570852,0.4273504313472397,0,0.0673866291110441,0
INV_147510,V666,2023-09-27,2023-11-20,56981.0,7823.01,63964.25,Nan,2023-11-16,12.0,1,jane,2.0,Invoice,36,5579,72.67,1,1.0,-0.06622356776265274,72.67,-0.11895455804981352,0.1223028488569787,0.5490978972600027,0,0.040318764256841944,1
INV_868282,V707,2023-05-28,2023-11-02,59355.0,5107.32,67720.31,1,2023-07-04,20.0,3,Sarah Williams,10.0,Credit Note,18,30934,-11.01,High,1.0,-0.06584094449858682,11.01,0.049987425095468434,0.07541784731936402,0.11369630266403763,0,0.06269290618809237,0
INV_581638,V234,2023-10-01,2023-03-28,2956.0,171.36,3469.99,Approved,2023-04-10,11.0,5,jane,9.0,Debit Note,9,29551,-24.74,0,0.0,-0.07493090636465838,24.74,-0.14007230594297376,0.049383427617947034,0.24521702716437774,0,0.007021564618108378,0
INV_158349,V780,2023-03-06,2023-01-05,5459.0,357.7,6096.35,Nan,2023-04-14,3.0,1,Jane ,5.0,Debit Note,14,21827,98.65,TRUE,1.0,-0.07452749186172787,98.65,-0.30901428908825573,0.058674452746315414,0.5522076417355839,1,-0.034721435863523276,1
INV_215145,V268,2023-06-27,2023-07-22,45650.0,4753.63,53033.82,Rejected,2023-09-19,11.0,4,Tom Brown,6.0,invoice,16,27662,90.13,1,1.0,-0.06804981216245518,90.13,-0.14007230594297376,0.08963393547739915,0.5250108083239371,0,0.052260630171603095,1
INV_480760,V237,,2023-03-27,25471.0,1534.14,27280.31,0,2023-09-24,13.0,3,,6.0,Credit,20,5000,-1.77,SAFE,0.0,-0.07130210990701549,1.77,-0.09783681015665328,0.05623616447173804,0.2342459435049011,0,0.05293974238556737,0
INV_798780,V767,2023-09-13,2023-03-05,26693.0,2577.47,31085.4,Rejected,2023-11-17,26.0,5,jane,3.0,invoice,27,28328,97.44,0,0.0,-0.07110515724118206,97.44,0.1766939124544299,0.08291577396462647,0.6780451183164009,1,-0.004206964328396734,1
INV_957524,V205,2023-12-09,2023-09-01,69005.0,4571.33,75413.67,Pending,2023-11-03,999.0,5,Tom Brown,3.0,,48,24685,88.45,1,1.0,-0.06428563089360109,88.45,20.72426261249935,0.06061672903599573,3.731846518053622,1,-0.13175686743489767,1
INV_943465,V989,2023-09-02,2023-01-04,25569.0,3681.97,28628.81,Approved,2023-02-10,1.0,5,Sarah Williams,10.0,Invoice,21,6135,90.75,Yes,1.0,-0.07128631501237419,90.75,-0.3512497848745762,0.1286106547914496,0.4391947307336612,1,-0.017363299891889783,1
INV_813146,V657,2023-01-24,2023-07-01,74660.0,5107.32,81293.08,Paid,2023-10-14,2.0,5,Mike Johnson,4.0,Credit,46,4144,-40.25,1,1.0,-0.06337420100384003,40.25,-0.33013203698141597,0.06282601175893446,0.49294464574798036,0,0.011980908205406315,0
INV_270581,V978,2023-08-20,2023-04-20,69525.0,5421.7,81628.93,Paid,2023-09-22,28.0,4,Jane Doe,5.0,Invoice,9,25971,95.58,High,1.0,-0.06420182124856559,95.58,0.21892940824075038,0.06641885419789284,0.5874197754858257,0,0.007549256904150148,1
INV_131570,V236,2023-05-11,2023-05-22,76465.0,4060.95,81910.9,N,2023-10-23,3.0,2,Tom Brown,99.0,Credit Note,36,48384,29.25,yes,1.0,-0.06308328483213026,29.25,-0.30901428908825573,0.049577650837678504,-2.9282811996703355,1,-0.04369837315456904,1
INV_735761,V155,2023-12-18,2023-11-23,86221.0,6599.94,98397.52,Rejected,2023-02-04,3.0,4,john,9.0,Adjustment,28,34005,96.66,1,1.0,-0.061510886953348824,96.66,-0.30901428908825573,0.06707425146487431,0.46363432075390815,0,0.003723321553270542,1
INV_745879,V301,2023-10-14,2023-08-18,36205.0,2129.61,39474.45,Nan,2023-07-28,24.0,5,john,10.0,Adjustment,29,15370,41.44,1,1.0,-0.0695720854266096,41.44,0.1344584166681094,0.05394907338797628,0.2584031795855383,0,0.04406787828519371,0
INV_141025,V182,2023-08-01,2023-03-01,21014.0,2711.59,24365.07,0,2023-12-01,24.0,5,jane,4.0,Debit Note,7,45076,-2.28,1,1.0,-0.07202045526840631,2.28,0.1344584166681094,0.11129005580529833,0.3514128535538976,0,0.018819803460650097,0
INV_884674,V267,2023-09-10,2023-04-14,50063.0,1344.23,22712.3,Paid,2023-05-06,1.0,1,jane,1.0,Adjustment,49,34807,-40.21,no,0.0,-0.0673385583864135,40.21,-0.3512497848745762,0.05918511115122643,0.5217851794084691,1,-0.00620426280368469,1
INV_981638,V238,2023-06-28,2023-01-15,84000.0,7818.31,90617.34,Paid,2023-11-25,19.0,5,Jane Doe,6.0,,39,14648,45.08,1,1.0,-0.061868850841086995,45.08,0.028869677202308187,0.08627829949543873,0.39194422174856364,0,0.05085831747739228,0
INV_757856,V404,2023-03-07,2023-04-13,74896.0,5589.02,79765.83,Pending,2023-05-21,1.0,5,jane,2.0,Debit Note,12,12019,56.17,No,0.0,-0.06333616431878546,56.17,-0.3512497848745762,0.07006784734766755,0.6138647005949436,0,0.024442872033626994,1
INV_871457,V723,2023-03-02,2023-11-07,91994.0,16303.9,99906.38,N,2023-12-05,0.0,2,Sarah Williams,6.0,Credit Note,46,28864,24.7,0,0.0,-0.06058043872106047,24.7,-0.37236753276773643,0.16319178014457134,0.3220712176593726,1,-0.009695537286751543,1
INV_317316,V516,2023-05-15,2023-07-14,86370.0,9906.05,97486.35,Rejected,2023-06-21,5.0,3,,6.0,invoice,16,22685,27.71,no,0.0,-0.06148687226659827,27.71,-0.2667787933019352,0.10161473888395656,0.33544419344860993,0,0.06579922235163332,0
INV_699181,V793,2023-02-08,2023-11-13,77171.0,7739.84,83733.6,1,2023-09-14,14.0,4,jane,10.0,,1,34136,64.9,FALSE,0.0,-0.06296949712175513,64.9,-0.07671906226349304,0.09243410052834226,0.298801758763875,0,0.024702058033044982,1
INV_140869,V949,2023-06-22,2023-03-06,69647.0,4535.21,74986.4,Rejected,2023-12-17,18.0,4,jane,1.0,Invoice,33,12929,-9.16,yes,1.0,-0.06418215821646112,9.16,0.007751929309147943,0.06048043378532641,0.4364792210396644,0,0.06724088837188003,0
INV_806317,V726,,2023-01-08,16906.0,963.22,18838.14,Pending,2023-10-25,10.0,2,Tom Brown,2.0,Credit,18,10561,-40.81,Yes,1.0,-0.07268255146418677,40.81,-0.16119005383613402,0.051131374965893664,0.4811450183682575,0,0.04378511759643716,0
INV_384470,V398,2023-07-18,2023-05-16,43380.0,3056.21,48124.05,Rejected,2023-01-09,30.0,3,Jane Doe,3.0,invoice,6,31436,24.99,no,0.0,-0.06841567349751398,24.99,0.2611649040270709,0.06350691598067909,0.4328278703035634,0,0.04287876674824054,0
INV_155079,V195,2023-03-02,2023-09-21,65615.0,3561.26,68921.03,Y,2023-02-02,23.0,1,Tom Brown,2.0,Credit Note,24,33516,91.43,FALSE,0.0,-0.06483200531027485,91.43,0.11334066877494917,0.05167160154164847,0.6042575013782974,0,0.016529552513353585,1
INV_463785,V228,2023-11-26,2023-10-21,47744.0,4222.56,51213.35,Rejected,2023-07-20,15.0,2,Mike Johnson,5.0,invoice,6,34388,88.85,0,0.0,-0.06771231716879297,88.85,-0.05560131437033279,0.08245037670841686,0.5034326605893085,0,0.05305629583514454,1
INV_864801,V993,2023-02-10,2023-12-22,86760.0,6857.02,94979.32,Approved,2023-06-07,12.0,2,John Smith,2.0,Invoice,50,13554,98.08,1,1.0,-0.06142401503282165,98.08,-0.11895455804981352,0.07219487357879589,0.6443679867140364,1,-0.013698544171965588,1
INV_418250,V542,2023-02-17,2023-09-16,73502.0,6118.45,81465.82,Nan,2023-08-09,24.0,2,Mike Johnson,7.0,Credit,29,7373,46.2,1,1.0,-0.06356083863643831,46.2,0.1344584166681094,0.07510450395024562,0.31648093022750406,0,0.06469382564792908,0
INV_542867,V452,2023-12-18,2023-04-24,52350.0,5544.61,58130.15,Rejected,2023-08-25,11.0,3,Sarah Williams,6.0,Adjustment,14,40060,4.53,yes,1.0,-0.0669699571206516,4.53,-0.14007230594297376,0.09538268867360569,0.2479948373155764,0,0.07765630941276375,0
INV_311234,V687,2023-11-08,2023-12-27,45859.0,3976.71,51032.76,Y,2023-12-13,9.0,2,john,6.0,Credit Note,48,20743,-24.36,Yes,1.0,-0.06801612713204667,24.36,-0.18230780172929426,0.07792465075375112,0.2940293956858035,0,0.06282013919872859,0
INV_826860,V856,2023-12-20,2023-02-17,65599.0,5547.62,74851.74,Y,2023-06-03,15.0,1,john,7.0,,6,31093,15.36,No,0.0,-0.06483458406858363,15.36,-0.05560131437033279,0.07411477675736061,0.1923871139692667,0,0.050963175659380966,0
INV_244864,V755,2023-06-13,2023-08-06,55295.0,4307.34,58084.17,Pending,2023-06-09,9.0,4,Tom Brown,4.0,Credit,27,49626,-5.03,Yes,1.0,-0.06649530441944093,5.03,-0.18230780172929426,0.07415686580353993,0.3457352311432823,0,0.052532486037002946,0
INV_159266,V750,2023-07-14,2023-04-08,51274.0,4364.55,54231.64,Paid,2023-12-05,20.0,2,Jane Doe,6.0,Adjustment,45,12961,-11.69,Low,0.0,-0.06714337861691737,11.69,0.049987425095468434,0.08047977158721367,0.23599678948770375,0,0.06266140541520854,0
INV_268160,V142,2023-05-12,2023-05-09,60199.0,10309.84,65791.97,0,2023-06-10,18.0,4,,8.0,Credit,23,22141,-47.76,yes,1.0,-0.06570491499779844,47.76,0.007751929309147943,0.1567036220377654,0.3075837723959319,0,0.040817872929179266,0
INV_161266,V712,2023-08-06,2023-02-21,42874.0,5733.01,49034.98,Paid,2023-09-27,18.0,4,Mike Johnson,10.0,Debit Note,43,39516,90.54,FALSE ,0.0,-0.0684972267290293,90.54,0.007751929309147943,0.11691673984571829,0.3664822347421781,0,0.021106746076053562,1
INV_818848,V733,2023-02-25,2023-02-17,20383.0,1939.35,21895.98,Approved,2023-08-02,25.0,5,Sarah Williams,1.0,Debit Note,18,16556,67.04,High,1.0,-0.072122155049209,67.04,0.15557616456126966,0.0885710527685904,0.6538808556940323,0,0.014790518154211063,1
INV_561175,V687,2023-05-18,2023-10-06,67347.0,5031.78,76137.86,Rejected,2023-01-10,29.0,2,Mike Johnson,6.0,Debit Note,21,384,-22.64,yes,1.0,-0.0645528547233489,22.64,0.24004715613391064,0.06608775187534821,0.2968376443647564,0,0.030859690133339945,0
INV_116332,V579,2023-05-22,2023-11-21,91058.0,8431.56,101363.92,Approved,2023-10-23,19.0,4,Sarah Williams,5.0,Credit,9,31258,54.34,1,1.0,-0.060731296082124374,54.34,0.028869677202308187,0.08318107665922943,0.43449671079677116,0,0.04939959534148625,1
INV_599024,V488,2023-02-04,2023-08-11,19921.0,2648.46,21779.28,Rejected,2023-08-15,1.0,1,Tom Brown,8.0,Credit Note,24,7432,-43.53,yes,1.0,-0.07219661669537517,43.53,-0.3512497848745762,0.12160457095000386,0.28771679107026144,0,0.016013517971959268,0
INV_832785,V751,2023-03-27,2023-05-07,74224.0,3896.75,82046.37,Approved,2023-08-20,20.0,2,Sarah Williams,7.0,Adjustment,30,33365,-40.0,no,0.0,-0.06344447216775441,40.0,0.049987425095468434,0.047494483911963446,0.28518700819787113,0,0.06237310443094596,0
INV_571366,V341,2023-09-08,2023-04-19,85126.0,13024.73,91052.75,Pending,2023-11-22,7.0,5,,1.0,Adjustment,11,37231,-18.49,0,0.0,-0.06168737072510628,18.49,-0.22454329751561475,0.14304598158759618,0.5164889687723635,0,0.005574205151938183,0
INV_560170,V671,2023-02-02,2023-08-05,50063.0,4763.03,34607.51,N,2023-09-28,23.0,2,,7.0,Credit,22,42161,60.33,no,0.0,-0.0673385583864135,60.33,0.11334066877494917,0.13762995372969622,0.3564588119935251,0,0.06597707996085672,1
INV_583388,V501,2023-05-15,2023-10-05,63684.0,6283.51,73004.94,Nan,2023-03-03,29.0,5,Sarah Williams,5.0,Credit,44,21159,55.06,FALSE,0.0,-0.06514322920366629,55.06,0.24004715613391064,0.08606965501238684,0.4892157192608198,0,0.029839197996013478,1
INV_205739,V178,2023-08-21,2023-08-19,29253.0,3773.73,32116.28,Approved,2023-11-11,9.0,1,John Smith,4.0,Invoice,5,18701,61.86,1,1.0,-0.07069255591177652,61.86,-0.18230780172929426,0.11750208928306766,0.4570646814417494,0,0.048079444196780396,1
INV_135258,V325,2023-03-17,2023-07-23,33244.0,2748.88,37623.65,Rejected,2023-04-03,22.0,1,,7.0,Invoice,48,44530,-35.23,no,0.0,-0.07004931688612906,35.23,0.09222292088178892,0.07306255506842106,0.25853330150949416,0,0.02626814938499844,0
INV_579236,V744,2023-07-14,2023-12-12,94602.0,5107.32,104416.52,Paid,2023-09-01,30.0,5,Tom Brown,3.0,Debit Note,40,10211,37.87,No,0.0,-0.06016010111672857,37.87,0.2611649040270709,0.04891294978993745,0.5098167558274064,0,0.001037928273441402,0
INV_787773,V492,2023-06-01,2023-07-26,59495.0,6915.82,63327.98,Rejected,2023-01-08,24.0,1,john,9.0,Invoice,50,15844,96.0,TRUE,1.0,-0.06581838036338496,96.0,0.1344584166681094,0.10920638870843503,0.37633243857289345,1,-0.007828212287468994,1
INV_181686,V191,2023-11-14,2023-06-14,72625.0,10304.39,84460.12,Pending,2023-06-28,26.0,1,john,8.0,,2,8450,-39.93,Yes,1.0,-0.06370218682623857,39.93,0.1766939124544299,0.12200302343875429,0.24903452423341224,1,-0.003399616785688231,1
INV_346162,V109,2023-08-21,2023-06-06,86366.0,9202.92,99539.28,Paid,2023-10-25,4.0,5,Jane Doe,8.0,,32,47275,81.94,TRUE,1.0,-0.061487516956175464,81.94,-0.2878965411950955,0.09245515941043576,0.4713019845704994,0,0.00966192316311193,1
INV_304438,V472,2023-05-09,2023-09-05,23182.0,1903.19,24794.35,Nan,2023-01-04,9.0,2,,2.0,Invoice,26,13293,23.02,1,1.0,-0.071671033517566,23.02,-0.18230780172929426,0.07675901969601946,0.43074037696290735,0,0.06299834070887372,0
INV_835454,V586,2023-12-08,2023-01-24,8986.0,660.13,10258.13,Approved,2023-07-10,8.0,2,John Smith,6.0,Debit Note,31,44691,-13.7,FALSE,0.0,-0.07395903682703517,13.7,-0.2034255496224545,0.06435188479771654,0.2664056398087752,0,0.04239333977951493,0
INV_458857,V259,2023-11-26,2023-11-08,84252.0,10926.31,95917.81,Rejected,2023-08-25,27.0,2,john,8.0,Debit Note,37,38126,94.5,0,0.0,-0.061828235397723634,94.5,0.19781166034759015,0.11391325552574647,0.43553739613168335,1,-0.010276983310632426,1
INV_908085,V851,2023-07-15,2023-07-22,31078.0,2563.88,36664.83,Nan,2023-07-16,21.0,5,Sarah Williams,6.0,Credit,23,46186,29.08,yes,1.0,-0.07039841629218077,29.08,0.07110517298862867,0.06992750273218232,0.35198545920673047,0,0.05225864677975173,0
INV_754382,V554,2023-01-13,2023-12-01,84660.0,13978.44,94611.51,Rejected,2023-05-16,0.0,3,Mike Johnson,4.0,Credit,36,30455,1.75,FALSE,0.0,-0.06176247706084963,1.75,-0.37236753276773643,0.14774566012105717,0.3434576253273304,0,0.008315972421194417,0
INV_695347,V274,2023-08-08,2023-04-03,74722.0,4138.42,78675.55,0,2023-07-05,2.0,3,Jane Doe,6.0,invoice,42,42068,-9.3,FALSE,0.0,-0.06336420831539348,9.3,-0.33013203698141597,0.052601093986632444,0.2900926472102911,0,0.04392502670654441,0
INV_870643,V333,2023-02-05,2023-03-28,42688.0,2963.64,50252.11,Y,2023-04-21,0.0,4,John ,6.0,Adjustment,19,18665,12.89,Low,0.0,-0.06852720479436893,12.89,-0.37236753276773643,0.05897543406635064,0.3282305708740343,0,0.05218285397385869,0
INV_475965,V824,2023-06-19,2023-11-11,14392.0,2045.78,15237.47,Rejected,2023-06-19,14.0,3,John Smith,7.0,Invoice,6,9540,47.31,yes,1.0,-0.07308773886345456,47.31,-0.07671906226349304,0.1342598213482947,0.3330554071122149,0,0.04884578161295,0
INV_445263,V289,2023-12-18,2023-12-12,20668.0,2812.62,23211.84,Approved,2023-07-17,23.0,5,Jane Doe,2.0,Adjustment,45,20778,2.74,Low,0.0,-0.07207622091683379,2.74,0.11334066877494917,0.12117178129782041,0.4196363444996092,0,0.022308791199763645,0
INV_688732,V435,2023-08-27,2023-08-25,83221.0,11705.49,87573.91,Rejected,2023-08-11,9.0,1,,9.0,invoice,35,27208,88.35,no,0.0,-0.06199440413624595,88.35,-0.18230780172929426,0.13366412439503955,0.35979505108664334,0,0.0018800284605437478,1
INV_112914,V853,2023-12-09,2023-12-11,100.0,4401.07,33495.4,Paid,2023-05-26,11.0,1,Mike Johnson,10.0,Debit Note,3,31285,78.69,FALSE,0.0,-0.07539121472277643,78.69,-0.14007230594297376,0.13139326594099487,0.2921590888360014,1,-0.009245668106696026,1
INV_629569,V964,2023-06-15,2023-07-23,98098.0,9274.94,107720.47,N,2023-11-21,15.0,1,john,5.0,Debit Note,28,12058,52.15,yes,1.0,-0.05959664242625913,52.15,-0.05560131437033279,0.08610192658832626,0.3717095256408018,0,0.03228825205989605,1
INV_241167,V274,2023-03-26,2023-11-11,78127.0,3960.1,82813.61,Y,2023-01-20,25.0,5,John Smith,6.0,Invoice,46,20667,64.34,no,0.0,-0.06281541631280525,64.34,0.15557616456126966,0.047819434510824974,0.4689195079467516,0,0.02575313211474367,1
INV_304565,V842,2023-05-27,2023-11-14,3591.0,438.3,4109.74,0,2023-06-21,4.0,3,jane,1.0,Credit,41,35401,96.51,No,0.0,-0.07482856189427849,96.51,-0.2878965411950955,0.10664908242370565,0.72268019355812,1,-0.03316934003650751,1
INV_618114,V536,2023-01-18,2023-10-10,76539.0,7504.44,90192.3,Nan,2023-12-21,2.0,3,jane,3.0,Adjustment,36,13868,25.83,FALSE,0.0,-0.06307135807495214,25.83,-0.33013203698141597,0.08320488556118426,0.4446240771622028,0,0.058626310187788966,0
INV_126990,V441,2023-10-22,2023-09-04,35343.0,2524.07,40412.97,0,2023-08-23,24.0,1,Jane Doe,10.0,Credit Note,43,46027,76.8,High,1.0,-0.06971101603049537,76.8,0.1344584166681094,0.06245692905025293,0.2845109657063155,0,0.008699951675095574,1
INV_773612,V282,2023-08-28,2023-03-22,59555.0,9475.34,68235.14,Pending,2023-06-08,1.0,1,,4.0,Debit Note,45,1316,-29.2,Yes,1.0,-0.06580871001972702,29.2,-0.3512497848745762,0.13886305501827945,0.38344920973513186,0,0.01858243851941771,0
INV_687367,V571,2023-01-20,2023-10-20,52000.0,7619.96,57079.04,N,2023-03-15,25.0,1,jane,3.0,invoice,14,5563,19.67,High,1.0,-0.06702636745865627,19.67,0.15557616456126966,0.13349839100307223,0.3607516981759217,0,0.045688263959709985,0
INV_942763,V205,2023-03-23,2023-07-27,1000.0,8495.98,89366.09,Rejected,2023-03-25,6.0,2,Mike Johnson,2.0,Adjustment,25,3902,41.97,No,0.0,-0.0752461595679073,41.97,-0.24566104540877498,0.09506939377117204,0.49780838872489774,0,0.003603337074980284,0
INV_275902,V206,2023-02-04,2023-10-23,95745.0,11492.49,112301.35,0,2023-06-14,20.0,5,John Smith,7.0,Credit,37,40040,-14.37,0,0.0,-0.05997588107004477,14.37,0.049987425095468434,0.10233616960081067,0.2676032899783292,0,0.006398744197526118,0
INV_223565,V427,2023-05-15,2023-06-16,56014.0,8795.29,60228.06,Nan,2023-05-21,25.0,1,Sarah Williams,1.0,Credit,6,30877,63.91,1,1.0,-0.06637942146793992,63.91,0.15557616456126966,0.14603309487305421,0.5633423089777785,0,0.02275121827833143,1
INV_360780,V592,2023-09-09,2023-05-22,14858.0,1635.73,16956.64,0,2023-05-12,21.0,5,Mike Johnson,3.0,,21,15367,71.73,1,1.0,-0.0730126325277112,71.73,0.07110517298862867,0.09646545542041349,0.5854583024538366,0,0.02211785389036308,1
INV_103262,V911,2023-10-06,2023-01-12,76588.0,10059.53,85501.54,Pending,2023-08-07,14.0,1,,10.0,Credit,13,48104,54.83,1,1.0,-0.06306346062763148,54.83,-0.07671906226349304,0.11765320250372101,0.20861055146505025,0,0.018053093636402784,1
INV_412505,V246,2023-12-27,2023-07-04,100.0,3518.41,69568.56,0,2023-03-18,9.0,1,john,1.0,Credit,21,6441,75.04,1,1.0,-0.07539121472277643,75.04,-0.18230780172929426,0.05057471363500984,0.6025444132039495,1,-0.008465019836585208,1
INV_690408,V600,2023-07-03,2023-07-26,50967.0,4988.18,54750.09,Y,2023-07-03,15.0,3,John Smith,9.0,Debit Note,30,44431,-16.37,High,1.0,-0.06719285854196717,16.37,-0.05560131437033279,0.09110816073544355,0.16588876886394335,0,0.07480294107285151,0
INV_220031,V150,2023-03-01,2023-09-11,8685.0,476.45,9861.9,Rejected,2023-10-17,27.0,3,jane,5.0,Invoice,45,30882,38.2,No,0.0,-0.07400754971771917,38.2,0.19781166034759015,0.04831219136271915,0.3940732589956824,0,0.03785061063478118,0
INV_115596,V423,2023-09-12,2023-12-19,10524.0,1726.34,11313.22,1,2023-09-24,2.0,4,,6.0,Debit Note,39,41998,85.04,no,0.0,-0.07371115368460324,85.04,-0.33013203698141597,0.15259492876475486,0.5393820362841331,0,0.004234800158688656,1
INV_318442,V625,2023-10-10,2023-01-08,57530.0,9114.17,64205.24,N,2023-01-10,23.0,4,Sarah Williams,8.0,Credit ,6,41068,-26.49,TRUE,1.0,-0.06613508411818257,26.49,0.11334066877494917,0.14195367854710925,0.2596981171398789,0,0.051503977999073414,0
INV_846987,V818,2023-12-21,2023-05-24,19955.0,1748.95,22377.76,Approved,2023-08-12,19.0,5,Jane Doe,9.0,Debit Note,29,27828,20.86,High,1.0,-0.072191136833969,20.86,0.028869677202308187,0.07815572246730683,0.21634867894714002,0,0.054340898067049725,0
INV_431883,V279,2023-01-11,2023-01-26,87217.0,9812.4,101604.63,0,2023-04-19,27.0,5,jane,4.0,Adjustment,50,20143,33.86,Low,0.0,-0.06135035924862698,33.86,0.19781166034759015,0.09657433918119676,0.4535218209018639,0,0.011122490177532529,0
INV_854155,V417,2023-07-19,2023-10-12,25761.0,1619.04,29881.48,Y,2023-02-07,-1.0,4,Mike Johnson,1.0,Debit Note,34,21345,-17.93,no,0.0,-0.07125536991266877,17.93,-0.3934852806608967,0.05418205523956645,0.5220638660816683,0,0.025116778414129903,0
INV_210995,V738,2023-10-22,2023-06-04,89447.0,5107.32,99236.52,Paid,2023-04-10,15.0,5,John Smith,3.0,Invoice,40,32369,70.58,0,0.0,-0.06099094480934013,70.58,-0.05560131437033279,0.051466133637092466,0.5772783861174179,0,0.028659351720214776,1
INV_708740,V499,2023-04-04,2023-10-13,979.0,150.43,1035.5,Rejected,2023-01-03,15.0,1,john,1.0,Invoice,20,49775,59.25,1,1.0,-0.07524954418818758,59.25,-0.05560131437033279,0.1452728150651859,0.5361401059931874,1,-0.011004902488283008,1
INV_789482,V281,2023-02-28,2023-03-20,74306.0,13371.57,84598.25,Paid,2023-05-05,5.0,2,Jane Doe,5.0,Credit,4,34421,-46.87,no,0.0,-0.06343125603142188,46.87,-0.2667787933019352,0.15805965253418364,0.40831307020157476,0,0.010320980146116376,0
INV_595234,V864,2023-03-06,2023-07-15,44159.0,5095.93,51701.26,Paid,2023-12-09,6.0,3,Sarah Williams,5.0,Adjustment,2,44024,94.44,no,0.0,-0.06829012020235503,94.44,-0.24566104540877498,0.09856490924979391,0.5688271808517872,0,0.008687958501440662,1
INV_239303,UNKNOWN,2023-11-19,2023-06-25,3780.0,420.38,4201.11,Paid,2023-02-04,12.0,4,Mike Johnson,9.0,Debit Note,33,18911,-23.8,no,0.0,-0.07479810031175596,23.8,-0.11895455804981352,0.10006403069664922,0.21920280376982323,0,0.03565606091103862,0
INV_996364,V910,2023-11-07,2023-10-05,30657.0,5107.32,34529.4,1,2023-06-24,4.0,5,Jane Doe,5.0,Credit Note,6,25493,83.06,TRUE,1.0,-0.07046626987018068,83.06,-0.2878965411950955,0.14791221393942552,0.5814577351533005,0,0.02572981436490468,1
INV_420370,V526,2023-01-21,2023-04-01,68270.0,10302.63,77382.99,Nan,2023-12-08,23.0,1,Tom Brown,15.0,Invoice,42,5402,10.28,no,0.0,-0.06440409260341089,10.28,0.11334066877494917,0.13313817416463228,-0.09427808116307546,1,-0.009521398711931361,1
INV_372583,V798,2023-01-07,2023-10-05,93949.0,16135.13,100468.08,0,2023-03-20,25.0,2,Jane Doe,7.0,Credit,37,14953,47.74,High,1.0,-0.06026534669020585,47.74,0.15557616456126966,0.1605995655535569,0.3236094940222316,0,0.004483263247383351,0
INV_421813,V170,2023-04-12,2023-09-07,48569.0,6713.48,51821.15,N,2023-12-09,25.0,2,Tom Brown,9.0,Adjustment,50,31261,65.57,0,0.0,-0.06757934994349628,65.57,0.15557616456126966,0.12955096519471296,0.30856229467288965,0,0.03636712858371166,1
INV_331374,V245,2023-01-23,2023-11-27,83189.0,12448.17,96350.12,Nan,2023-02-12,2.0,3,Mike Johnson,5.0,Credit Note,8,2918,41.3,No,0.0,-0.061999561652863515,41.3,-0.33013203698141597,0.12919724438329708,0.4208197178777851,0,0.021924909394816727,0
INV_584785,V577,TBD,2023-10-23,41172.0,5304.32,44034.65,Paid,2023-05-01,11.0,3,Mike Johnson,1.0,Invoice,31,39170,-2.01,0,0.0,-0.06877154214412627,2.01,-0.14007230594297376,0.12045786670269888,0.41579515432027137,0,0.0599072827314544,0
INV_228415,V134,2023-10-20,2023-05-06,87657.0,10779.8,97702.41,N,2023-09-08,2.0,5,Tom Brown,3.0,,42,235,11.76,1,1.0,-0.061279443395135406,11.76,-0.33013203698141597,0.11033299997410503,0.44205569422623947,1,-0.003180604896997785,1
INV_711234,V423,2023-04-25,2023-03-12,5654.0,995.05,5990.88,Pending,2023-03-28,1.0,1,John Smith,5.0,Adjustment,45,11202,82.65,no,0.0,-0.07449606324483957,82.65,-0.3512497848745762,0.16609412974387736,0.5105366803801544,1,-0.015968448755611875,1
